125773.511726,138500.0000000001
147764.478653,155000.0
153076.327336,139999.9999999999
1196112.61625,159999.9999999999
172281.518334,154000.00000000003
236658.071211,225000.00000000015
147823.849395,177499.99999999997
314715.44885,289999.9999999999
245755.751312,232000.00000000015
141357.58632,130000.00000000006
339113.396756,324999.9999999999
202432.739246,202500.00000000003
138794.580196,137999.99999999988
148964.047791,146999.9999999999
165574.726669,179199.9999999999
288891.399883,334999.9999999998
214450.639757,203000.0000000001
291707.782809,302000.00000000023
338770.950964,333168.0000000001
118501.547869,119000.0000000001
200922.897284,206900.00000000003
277444.270522,295493.00000000023
194486.594631,208899.99999999988
263114.07138,275000.00000000006
106665.223619,111000.00000000004
186667.689949,156500.00000000006
66103.1671942,72499.99999999996
241209.146707,190000.00000000012
108723.316404,82500.00000000001
298361.37343,146999.9999999999
80097.4306607,54999.99999999995
96287.5154331,79000.00000000006
134316.045496,130500.00000000012
189389.402089,256000.00000000012
187308.004431,176499.9999999999
253306.685426,226999.9999999998
130979.524306,132499.99999999994
106059.757119,100000.00000000001
136509.894979,125499.99999999991
110816.083943,124999.99999999991
175838.081013,167900.00000000003
148680.658792,135000.00000000012
56150.7318857,52500.000000000015
230547.510666,200000.00000000006
123762.543677,128500.0000000001
111017.908444,123000.00000000003
153700.188013,155000.0
244230.173658,228500.00000000003
160513.950602,177000.00000000006
196486.109394,155835.00000000012
104673.718919,108500.00000000009
245481.394218,262499.9999999999
283360.066081,283462.9999999998
209108.657553,215000.00000000006
115250.902853,122000.0000000001
210848.471502,200000.00000000006
178046.547247,171000.00000000003
144418.222648,134899.9999999999
398696.462751,410000.00000000006
235589.39357,234999.99999999994
200480.602095,170000.0
109099.45049,109999.99999999991
167543.738046,149899.99999999994
163006.392635,177499.99999999997
347978.776406,314999.99999999994
220786.877967,189000.0
245889.521419,260000.00000000015
128106.957516,104899.99999999994
173882.04003,156932.00000000012
148875.210742,144151.99999999994
221364.583806,216000.00000000003
196819.372561,192999.99999999997
123353.951846,126999.99999999996
135772.42997,144000.00000000012
251267.978238,232000.00000000015
116510.974948,105000.00000000004
188785.307415,165499.99999999994
265040.064867,274299.99999999977
505529.027324,466499.9999999999
243545.715965,249999.99999999983
242944.155563,239000.00000000003
94972.8080017,90999.99999999996
128160.634128,117000.0
101203.021665,83000.00000000001
137288.685124,167499.9999999999
78693.8717031,58499.99999999999
256192.256943,237499.99999999994
168969.972662,156999.9999999999
158296.730427,112000.00000000003
108228.114454,105000.00000000004
116050.546458,125499.99999999991
233368.670334,249999.99999999983
134088.401004,135999.99999999988
333739.780567,377499.9999999999
137737.908185,130999.99999999993
223554.668384,234999.99999999994
139783.359562,124000.0000000001
121345.058836,123000.00000000003
166862.182209,163000.00000000012
222429.834149,246578.00000000012
281562.572197,281212.9999999998
139000.123401,159999.9999999999
133742.246164,137500.0
135985.652235,137999.99999999988
152644.552653,137449.99999999988
131309.316703,120000.00000000006
196090.026821,192999.99999999997
198883.969226,193879.00000000006
270964.080406,282922.0000000002
99644.2679266,105000.00000000004
257540.70657,275000.00000000006
138014.051501,132999.99999999997
113570.940192,112000.00000000003
124267.595937,125499.99999999991
218067.93736,215000.00000000006
217238.222809,230000.0000000002
150958.09678,139999.9999999999
83759.7715238,89999.99999999997
239548.052963,256999.9999999998
159397.482346,207000.0000000001
218795.165669,175899.99999999988
151108.940943,122499.9999999999
316389.910982,340000.00000000006
143204.873189,124000.0000000001
220640.689042,222999.99999999997
181950.532054,179900.0
140587.827944,127499.99999999991
134882.709659,136500.0000000001
175982.014077,274970.0
136065.22145,144000.00000000012
150406.667684,142000.00000000012
258828.141078,271000.0
124732.914281,139999.9999999999
111930.976756,119000.0000000001
189922.249476,182900.00000000012
161601.5755,192140.0000000001
135712.050771,143749.99999999997
104853.602493,64500.00000000002
197146.139078,186499.99999999985
146187.893177,159999.9999999999
164859.424242,173999.99999999997
111971.034422,120499.99999999994
337690.554587,394616.9999999999
154151.733233,149700.00000000012
184438.467443,197000.00000000012
250401.766567,190999.99999999997
136867.554218,149299.9999999999
339116.239667,310000.0
75753.290548,121000.0
187507.370269,179600.0
145940.822972,129000.00000000006
134672.71443,157900.00000000006
259540.980426,240000.00000000015
104175.860751,112000.00000000003
87706.0159321,92000.0
129391.039985,135999.99999999988
260945.034054,287090.00000000006
131677.627717,144999.99999999994
122683.897752,84500.00000000004
192497.56618,185000.00000000006
181852.826265,175000.00000000003
209400.299142,210000.0000000001
231341.907998,266500.00000000006
157634.925138,142124.99999999997
154710.300832,147500.0
